Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_6_1	C0575158	Kyphoscoliosis deformity of spine	2/10	155/21671	0.00220275455294017	0.00923462485655686	0.00423606644796186	ATP6V0A2/ATP6V1E1	2
group_G5_6_2	C0085078	Lysosomal Storage Diseases	6/8	130/21671	1.15011355290923e-12	4.4739417208169e-10	1.70701064168633e-10	PPT2/IDS/ARSG/NAGLU/GALNS/GLA	6
group_G5_6_2	C0026703	Mucopolysaccharidoses	4/8	48/21671	1.47294845046433e-09	2.86488473615312e-07	1.09308279744984e-07	IDS/ARSG/NAGLU/GALNS	4
group_G5_6_2	C0026706	Mucopolysaccharidosis III	3/8	17/21671	2.23984996409798e-08	2.90433878678038e-06	1.10813629802742e-06	IDS/ARSG/NAGLU	3
group_G5_6_2	C0086651	Mucopolysaccharidosis, MPS-IV-A	3/8	19/21671	3.19068110681864e-08	3.10293737638113e-06	1.18391062121429e-06	IDS/NAGLU/GALNS	3
group_G5_6_2	C1845847	Coarse facial features	4/8	194/21671	4.23809904238087e-07	3.29724105497232e-05	1.25804624205411e-05	IDS/NAGLU/GALNS/GLA	4
group_G5_6_2	C0086647	Mucopolysaccharidosis Type IIIA	2/8	25/21671	3.56227244739088e-05	0.00230953997005842	0.000881193710670376	IDS/NAGLU	2
group_G5_6_2	C0026707	Mucopolysaccharidosis IV	2/8	28/21671	4.48597740589286e-05	0.00249292172984618	0.000951162126662998	IDS/GALNS	2
group_G5_6_2	C0086795	Pfaundler-Hurler Syndrome	2/8	36/21671	7.46559118274458e-05	0.00363014371260955	0.00138506362732498	IDS/NAGLU	2
group_G5_6_2	C0241654	Abnormal heart valve morphology	2/8	42/21671	0.000101916745544103	0.0044050682240729	0.00168073229493784	IDS/GALNS	2
group_G5_6_2	C0027877	Neuronal Ceroid-Lipofuscinoses	2/8	51/21671	0.000150671332767025	0.00468802584045679	0.00178869339332812	PPT2/ARSG	2
group_G5_6_2	C0342751	Generalized glycogen storage disease of infants	2/8	51/21671	0.000150671332767025	0.00468802584045679	0.00178869339332812	IDS/GLA	2
group_G5_6_2	C0037317	Sleep disturbances	3/8	311/21671	0.000155399545690259	0.00468802584045679	0.00178869339332812	IDS/SIAE/NAGLU	3
group_G5_6_2	C0581381	Recurrent upper respiratory tract infection	2/8	52/21671	0.000156669244025548	0.00468802584045679	0.00178869339332812	NAGLU/GALNS	2
group_G5_6_2	C0851578	Sleep Disorders	3/8	360/21671	0.000239295662724289	0.00664900091426774	0.0025368938679793	IDS/SIAE/NAGLU	3
group_G5_6_2	C0947785	[D]Sleep disturbances (& [hypersomnia] or [insomnia])	2/8	69/21671	0.000276314915730615	0.00711331197964801	0.00271404949027295	IDS/SIAE	2
group_G5_6_2	C1844813	Widely spaced teeth	2/8	71/21671	0.000292578384767013	0.00711331197964801	0.00271404949027295	IDS/GALNS	2
group_G5_6_9	C1325327	fibrinogen activity	1/2	26/21671	0.00239813597040606	0.0083934758964212	NA	TOMM7	1
group_G5_6_9	C1561955	Fibrinogen, CTCAE	1/2	26/21671	0.00239813597040606	0.0083934758964212	NA	TOMM7	1
group_G9_0	C0006023	Borna Disease	2/3	26/21671	4.14931068323318e-06	0.00178005428310704	0.000270797118274166	PARG/PARP1	2
group_G9_All	C0006023	Borna Disease	3/4	26/21671	6.12719885001137e-09	4.02556964445747e-06	9.41653718001748e-07	PARP1/MIF/PARG	3
group_G9_All	C3669246	Mammary adenocarcinoma	2/4	29/21671	1.03573254290953e-05	0.00194816812124138	0.000455711841226054	PARP1/MIF	2
group_G9_All	C3658301	Mycoplasma-Induced Stevens-Johnson Syndrome	2/4	30/21671	1.10964510646798e-05	0.00194816812124138	0.000455711841226054	PARP1/MIF	2
group_G9_All	C1274933	Drug-Induced Stevens Johnson Syndrome	2/4	31/21671	1.18609931278014e-05	0.00194816812124138	0.000455711841226054	PARP1/MIF	2
group_G9_All	C3658302	Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum	2/4	50/21671	3.12101545179772e-05	0.0041010143036622	0.00095930159149993	PARP1/MIF	2
group_G9_All	C0038325	Stevens-Johnson Syndrome	2/4	67/21671	5.62721596432893e-05	0.00560333561948765	0.00131072178233629	PARP1/MIF	2
group_G9_All	C0025281	Meniere Disease	2/4	69/21671	5.97006839214818e-05	0.00560333561948765	0.00131072178233629	PARP1/MIF	2
group_G9_All	C0036529	Myocardial Diseases, Secondary	2/4	101/21671	0.000128258339697303	0.00963717092051569	0.00225430898725513	PARP1/MIF	2
group_G9_All	C0520459	Necrotizing Enterocolitis	2/4	103/21671	0.000133397608985747	0.00963717092051569	0.00225430898725513	PARP1/MIF	2
group_G9_All	C0033141	Cardiomyopathies, Primary	2/4	108/21671	0.000146684488896738	0.00963717092051569	0.00225430898725513	PARP1/MIF	2
