Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_6_0	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	3/51	41/18800	0.000186424331804608	0.00348437264788192	0.0023175410902627	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0006906	vesicle fusion	4/51	105/18800	0.00018762006565518	0.00348437264788192	0.0023175410902627	VAMP3/RAB7A/RAB8A/RAB8B	4
group_G5_6_0	GO:0008637	apoptotic mitochondrial changes	4/51	107/18800	0.000201743536473412	0.00370882056951121	0.00246682686809595	BNIP3L/DNM1L/MAPK8/HSPA1A	4
group_G5_6_0	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	4/51	108/18800	0.000209085614525646	0.00380535818436676	0.00253103638636309	KEAP1/EGF/SMURF1/HSPA1A	4
group_G5_6_0	GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	3/51	43/18800	0.000214998881388896	0.0038651532263933	0.00257080752478444	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0090174	organelle membrane fusion	4/51	109/18800	0.000216618477523141	0.0038651532263933	0.00257080752478444	VAMP3/RAB7A/RAB8A/RAB8B	4
group_G5_6_0	GO:0071347	cellular response to interleukin-1	4/51	111/18800	0.000232268293996276	0.00410415820459438	0.00272977555539823	HIF1A/EGR1/USP10/YY1	4
group_G5_6_0	GO:1902895	positive regulation of miRNA transcription	3/51	45/18800	0.000246268574152578	0.00426865528531134	0.00283918656917759	HIF1A/EGR1/STAT3	3
group_G5_6_0	GO:2000785	regulation of autophagosome assembly	3/51	45/18800	0.000246268574152578	0.00426865528531134	0.00283918656917759	SH3GLB1/ULK1/RAB5A	3
group_G5_6_0	GO:0035794	positive regulation of mitochondrial membrane permeability	3/51	46/18800	0.000262947386709344	0.00451475701708496	0.0030028748233937	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0018107	peptidyl-threonine phosphorylation	4/51	115/18800	0.000265987028803157	0.00452426534973594	0.00300919904696144	EGF/ULK1/PRKDC/MAPK8	4
group_G5_6_0	GO:1990778	protein localization to cell periphery	6/51	337/18800	0.00028964226363162	0.00488100851675509	0.00324647761380471	OPTN/VAMP3/SMURF1/RAB7A/RAB8A/RAB8B	6
group_G5_6_0	GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	3/51	48/18800	0.000298458505296169	0.00498343559301861	0.00331460435625876	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0048102	autophagic cell death	2/51	10/18800	0.000320199735282485	0.00529556619666118	0.00352221002091403	SH3GLB1/DAPK1	2
group_G5_6_0	GO:0007041	lysosomal transport	4/51	121/18800	0.000322971344961204	0.00529556619666118	0.00352221002091403	RAB7A/NEDD4/ATG14/HSPA1A	4
group_G5_6_0	GO:0048168	regulation of neuronal synaptic plasticity	3/51	50/18800	0.000336927024225291	0.00542661224858434	0.00360937194093232	RAB5A/KRAS/RAB8A	3
group_G5_6_0	GO:1903747	regulation of establishment of protein localization to mitochondrion	3/51	50/18800	0.000336927024225291	0.00542661224858434	0.00360937194093232	SH3GLB1/BNIP3L/MAPK8	3
group_G5_6_0	GO:0018210	peptidyl-threonine modification	4/51	124/18800	0.000354523060208368	0.00551093162609396	0.00366545481203473	EGF/ULK1/PRKDC/MAPK8	4
group_G5_6_0	GO:0030218	erythrocyte differentiation	4/51	124/18800	0.000354523060208368	0.00551093162609396	0.00366545481203473	HIF1A/PRKDC/STAT3/HSPA1A	4
group_G5_6_0	GO:0051223	regulation of protein transport	7/51	495/18800	0.000357133371058404	0.00551093162609396	0.00366545481203473	SH3GLB1/HIF1A/BNIP3L/PIK3C3/DNM1L/MAPK8/RAB8A	7
group_G5_6_0	GO:0044088	regulation of vacuole organization	3/51	51/18800	0.000357302160373125	0.00551093162609396	0.00366545481203473	SH3GLB1/ULK1/RAB5A	3
group_G5_6_0	GO:1905710	positive regulation of membrane permeability	3/51	51/18800	0.000357302160373125	0.00551093162609396	0.00366545481203473	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0010498	proteasomal protein catabolic process	7/51	496/18800	0.000361499791256827	0.00552882033686912	0.0036773530291495	KEAP1/WAC/CUL5/SMURF1/GABARAPL2/NEDD4/HSPA1A	7
group_G5_6_0	GO:0070585	protein localization to mitochondrion	4/51	125/18800	0.000365513907485962	0.00554362759687042	0.0036872016983233	SH3GLB1/BNIP3L/DNM1L/MAPK8	4
group_G5_6_0	GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	2/51	11/18800	0.000390676114419633	0.00587628535738622	0.00390846047483757	HIF1A/ATF4	2
group_G5_6_0	GO:0097352	autophagosome maturation	3/51	55/18800	0.000446699917365712	0.00666388401316062	0.00443231151829654	PIK3R4/PIK3C3/ATG14	3
group_G5_6_0	GO:0034101	erythrocyte homeostasis	4/51	133/18800	0.000462409883311071	0.00683203194617594	0.00454415080283536	HIF1A/PRKDC/STAT3/HSPA1A	4
group_G5_6_0	GO:0002328	pro-B cell differentiation	2/51	12/18800	0.000467997955897796	0.00683203194617594	0.00454415080283536	PRKDC/FLCN	2
group_G5_6_0	GO:0045862	positive regulation of proteolysis	6/51	369/18800	0.00046923296333626	0.00683203194617594	0.00454415080283536	KEAP1/EGF/DAPK1/SMURF1/STAT3/HSPA1A	6
group_G5_6_0	GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	4/51	134/18800	0.000475689632410072	0.00687107246814548	0.00457011760460804	KEAP1/EGF/SMURF1/HSPA1A	4
group_G5_6_0	GO:0048278	vesicle docking	3/51	57/18800	0.000496308436839601	0.00711245161455177	0.00473066475230453	VAMP3/RAB8A/RAB8B	3
group_G5_6_0	GO:0045926	negative regulation of growth	5/51	245/18800	0.000519907534881462	0.00739243526159578	0.00491688869336909	HIF1A/ULK1/YY1/FLCN/HSPA1A	5
group_G5_6_0	GO:0098876	vesicle-mediated transport to the plasma membrane	4/51	139/18800	0.000546199935417512	0.00767080073650502	0.00510203634874539	OPTN/VAMP3/RAB7A/RAB8A	4
group_G5_6_0	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	2/51	13/18800	0.000552129064001186	0.00767080073650502	0.00510203634874539	HIF1A/EGR1	2
group_G5_6_0	GO:1903599	positive regulation of autophagy of mitochondrion	2/51	13/18800	0.000552129064001186	0.00767080073650502	0.00510203634874539	HIF1A/CAMKK2	2
group_G5_6_0	GO:0042157	lipoprotein metabolic process	4/51	140/18800	0.000561146353191161	0.00773701790005995	0.00514607899656966	ULK1/PIK3C3/ATG16L2/WDR45B	4
group_G5_6_0	GO:0048284	organelle fusion	4/51	141/18800	0.000576381594021276	0.00782846642625912	0.00520690363805552	VAMP3/RAB7A/RAB8A/RAB8B	4
group_G5_6_0	GO:0070555	response to interleukin-1	4/51	141/18800	0.000576381594021276	0.00782846642625912	0.00520690363805552	HIF1A/EGR1/USP10/YY1	4
group_G5_6_0	GO:0046902	regulation of mitochondrial membrane permeability	3/51	62/18800	0.000635413590073618	0.00854248726926399	0.00568181628667067	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0032352	positive regulation of hormone metabolic process	2/51	14/18800	0.000643033382356685	0.00854248726926399	0.00568181628667067	HIF1A/EGR1	2
group_G5_6_0	GO:1901722	regulation of cell proliferation involved in kidney development	2/51	14/18800	0.000643033382356685	0.00854248726926399	0.00568181628667067	EGR1/FLCN	2
group_G5_6_0	GO:0009411	response to UV	4/51	146/18800	0.000657001150040466	0.008664797775896	0.0057631679828111	YY1/MAPK8/NEDD4/ATF4	4
group_G5_6_0	GO:0099638	endosome to plasma membrane protein transport	2/51	15/18800	0.000740674993467978	0.00968913424369074	0.00644447910945306	RAB7A/RAB8A	2
group_G5_6_0	GO:0036294	cellular response to decreased oxygen levels	4/51	151/18800	0.000745318018745441	0.00968913424369074	0.00644447910945306	HIF1A/BNIP3L/EGR1/ATF4	4
group_G5_6_1	GO:0051452	intracellular pH reduction	6/11	44/18800	5.27659344224959e-14	6.06808245858703e-12	2.77715444328926e-12	RAB39A/ATP6V0E2/ATP6V0A2/CLCN3/ATP6V0E1/ATP6V0A4	6
group_G5_6_1	GO:1902600	proton transmembrane transport	7/11	133/18800	2.43734640703927e-13	1.40147418404758e-11	6.41406949220861e-12	ATP6V0E2/CLCN3/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	GO:0051453	regulation of intracellular pH	6/11	77/18800	1.75894189848316e-12	6.74261061085213e-11	3.08586297979502e-11	RAB39A/ATP6V0E2/ATP6V0A2/CLCN3/ATP6V0E1/ATP6V0A4	6
group_G5_6_1	GO:0030641	regulation of cellular pH	6/11	83/18800	2.79634900256335e-12	8.03950338236963e-11	3.6794065823202e-11	RAB39A/ATP6V0E2/ATP6V0A2/CLCN3/ATP6V0E1/ATP6V0A4	6
group_G5_6_1	GO:0006885	regulation of pH	6/11	93/18800	5.63425161828805e-12	1.29587787220625e-10	5.93079117714531e-11	RAB39A/ATP6V0E2/ATP6V0A2/CLCN3/ATP6V0E1/ATP6V0A4	6
group_G5_6_1	GO:0030004	cellular monovalent inorganic cation homeostasis	6/11	107/18800	1.33157757779415e-11	2.55219035743879e-10	1.16805050683698e-10	RAB39A/ATP6V0E2/ATP6V0A2/CLCN3/ATP6V0E1/ATP6V0A4	6
group_G5_6_1	GO:0055067	monovalent inorganic cation homeostasis	6/11	157/18800	1.37546666343889e-10	2.05481035904645e-09	9.4041664029586e-10	RAB39A/ATP6V0E2/ATP6V0A2/CLCN3/ATP6V0E1/ATP6V0A4	6
group_G5_6_1	GO:0016241	regulation of macroautophagy	6/11	158/18800	1.42943329324971e-10	2.05481035904645e-09	9.4041664029586e-10	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V1A	6
group_G5_6_1	GO:0007035	vacuolar acidification	4/11	24/18800	6.69904973234228e-10	8.55989688021514e-09	3.91757294289022e-09	ATP6V0E2/ATP6V0A2/ATP6V0E1/ATP6V0A4	4
group_G5_6_1	GO:0016236	macroautophagy	6/11	306/18800	7.6392620016058e-09	8.78515130184667e-08	4.02066421137147e-08	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V1A	6
group_G5_6_1	GO:0010506	regulation of autophagy	6/11	336/18800	1.3355816559417e-08	1.39628991302996e-07	6.39034285139569e-08	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V1A	6
group_G5_6_1	GO:0036295	cellular response to increased oxygen levels	2/11	12/18800	2.04765887865362e-05	0.000196233975870972	8.98095999409482e-05	ATP6V0A2/ATP6V1A	2
group_G5_6_1	GO:0036296	response to increased oxygen levels	2/11	26/18800	0.000100382048859629	0.000887995047604407	0.000406405056111857	ATP6V0A2/ATP6V1A	2
group_G5_6_1	GO:0006884	cell volume homeostasis	2/11	31/18800	0.00014339448281782	0.00117788325171781	0.000539077003074513	CLCN3/CLCN6	2
group_G5_6_1	GO:0006879	cellular iron ion homeostasis	2/11	66/18800	0.000654115398488301	0.00470145442663467	0.00215169538976415	ATP6V0A2/ATP6V1A	2
group_G5_6_1	GO:1902476	chloride transmembrane transport	2/11	66/18800	0.000654115398488301	0.00470145442663467	0.00215169538976415	CLCN3/CLCN6	2
group_G5_6_1	GO:0055072	iron ion homeostasis	2/11	85/18800	0.00108208444718196	0.00731998302505444	0.00335010664762217	ATP6V0A2/ATP6V1A	2
group_G5_6_1	GO:0098661	inorganic anion transmembrane transport	2/11	90/18800	0.00121199902293346	0.00774332709096378	0.0035438567922031	CLCN3/CLCN6	2
group_G5_6_2	GO:1901136	carbohydrate derivative catabolic process	3/6	169/18800	1.39921188519477e-05	0.00148465891363455	0.000448581153242409	IDS/NAGLU/GLA	3
group_G5_6_2	GO:0006027	glycosaminoglycan catabolic process	2/6	26/18800	2.7493683585825e-05	0.00148465891363455	0.000448581153242409	IDS/NAGLU	2
group_G5_6_2	GO:0006026	aminoglycan catabolic process	2/6	32/18800	4.19238685695681e-05	0.00150925926850445	0.00045601400900232	IDS/NAGLU	2
group_G5_6_4	GO:0016579	protein deubiquitination	2/3	156/18800	0.000204129852502866	0.00609505975382741	0.00147029950201977	USP35/WDR48	2
group_G5_6_4	GO:0070646	protein modification by small protein removal	2/3	174/18800	0.000253960823076142	0.00609505975382741	0.00147029950201977	USP35/WDR48	2
group_G9_0	GO:0051385	response to mineralocorticoid	2/3	32/18800	8.41158851170606e-06	0.00199737790889346	0.000364213128849202	AIFM1/PARP1	2
group_G9_0	GO:0051052	regulation of DNA metabolic process	3/3	472/18800	1.57273851093974e-05	0.00199737790889346	0.000364213128849202	PARG/AIFM1/PARP1	3
group_G9_0	GO:1901216	positive regulation of neuron death	2/3	87/18800	6.33191682297722e-05	0.00536102291012071	0.000977559088459641	AIFM1/PARP1	2
group_G9_All	GO:2001020	regulation of response to DNA damage stimulus	3/4	246/18800	8.768300662567e-06	0.00244796908964545	0.000660418012863521	PARP1/MIF/PARG	3
group_G9_All	GO:0097193	intrinsic apoptotic signaling pathway	3/4	295/18800	1.51217875685779e-05	0.00244796908964545	0.000660418012863521	PARP1/MIF/AIFM1	3
group_G9_All	GO:0051385	response to mineralocorticoid	2/4	32/18800	1.68052797916164e-05	0.00244796908964545	0.000660418012863521	PARP1/AIFM1	2
group_G9_All	GO:0051052	regulation of DNA metabolic process	3/4	472/18800	6.17323083873195e-05	0.00674425469131466	0.00181947856299468	PARP1/PARG/AIFM1	3
